region,Resource,technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time
JL,Erdaojiang power station Phase 2 Unit 2,conventional_steam_coal,238,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.313,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Shuangliao West power station Unit 1,conventional_steam_coal,239,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.313,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Shuangliao West power station Unit 2,conventional_steam_coal,240,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.313,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Shuangliao West power station Unit 3,conventional_steam_coal,241,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.313,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Huaneng Jiutai power station Unit 1,conventional_steam_coal,242,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,670,1,670,0,1.78,117,13.7,9.25,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Huaneng Jiutai power station Unit 2,conventional_steam_coal,243,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,670,1,670,0,1.78,117,13.7,9.25,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,CPI Baicheng power station Unit 1,conventional_steam_coal,244,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,9.25,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,CPI Baicheng power station Unit 2,conventional_steam_coal,245,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,9.25,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,Shuangliao West power station Unit 5,conventional_steam_coal,246,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,JL_Coal,0.3875,1,1,0.6,0.6,8,8
JL,JL_hydroelectric_pumped_storage,hydroelectric_pumped_storage,247,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,650,5200,0,0,0,0,None,0,0.8,0.8,1,1,0,0
JL,JL_onshore_wind_turbine,onshore_wind_turbine,248,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6650,1,6650,0,0,0,0,0,None,0,1,1,1,1,0,0
JL,JL_solar_photovoltaic,solar_photovoltaic,249,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3460,1,3460,0,0,0,0,0,None,0,1,1,1,1,0,0
LN,LN_batteries,batteries,250,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,16,64,0,0,0,0,None,0,0.95,0.95,1,1,0,0
LN,Shenhai power station Unit 1,cogen_conventional_steam_coal,251,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.618,LN_Coal,0.6425,1,1,0.6,0.6,8,8
LN,Shenhai power station Unit 2,cogen_conventional_steam_coal,252,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.618,LN_Coal,0.6425,1,1,0.6,0.6,8,8
LN,Shenhai power station Unit 3,cogen_conventional_steam_coal,253,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.618,LN_Coal,0.6425,1,1,0.6,0.6,8,8
LN,Dalian Heung Hoi power station Unit 3,cogen_conventional_steam_coal,254,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.618,LN_Coal,0.6425,1,1,0.6,0.6,8,8
