region,Resource,Plant name,Plant name (other),technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,,,
JL,Longhua Baicheng power station Unit 2,"国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",,cogen_conventional_steam_coal,253,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longhua Baicheng power station Unit 3,"国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",,cogen_conventional_steam_coal,254,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.605,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longhua Baicheng power station Unit 4,"国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",,cogen_conventional_steam_coal,255,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.605,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longhua Baicheng power station Unit 5,"国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",,cogen_conventional_steam_coal,256,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.605,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longhua Baicheng power station Unit 6,"国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",,cogen_conventional_steam_coal,257,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.605,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longhua Baicheng power station Unit 7,"国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",,cogen_conventional_steam_coal,258,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.605,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longhua Yanji power station Phase I Unit 1,国电吉林龙华延吉热电厂,,cogen_conventional_steam_coal,259,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longhua Yanji power station Phase I Unit 2,国电吉林龙华延吉热电厂,,cogen_conventional_steam_coal,260,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longsheng Cogen power station New Unit 1,公主岭隆盛热电,,cogen_conventional_steam_coal,261,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Longsheng Cogen power station New Unit 2,公主岭隆盛热电,,cogen_conventional_steam_coal,262,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Shuangliao power station Phase III Unit 6,国能双辽发电厂,Shuangliao West power station,conventional_steam_coal,263,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.272,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Shuangliao power station Phase II Unit 5,国能双辽发电厂,Shuangliao West power station,conventional_steam_coal,264,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Shuangliao power station Phase I Unit 1,国能双辽发电厂,Shuangliao West power station,cogen_conventional_steam_coal,265,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.7477,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Shuangliao power station Phase I Unit 2,国能双辽发电厂,Shuangliao West power station,conventional_steam_coal,266,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Shuangliao power station Phase I Unit 3,国能双辽发电厂,Shuangliao West power station,cogen_conventional_steam_coal,267,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Shuangliao power station Phase I Unit 4,国能双辽发电厂,Shuangliao West power station,cogen_conventional_steam_coal,268,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Siping Industrial Zone cogen power station Unit 1,四平新型工业化经济开发区热电联产项目,四平梨树新天龙实业股份有限公司热电联产项目,cogen_conventional_steam_coal,269,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Siping Industrial Zone cogen power station Unit 2,四平新型工业化经济开发区热电联产项目,四平梨树新天龙实业股份有限公司热电联产项目,cogen_conventional_steam_coal,270,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Siping power station Phase II Unit 4,"国家电投吉电股份四平热电厂, 吉电股份-四平第一热电公司","吉长电力 (Phase II Unit 4, Phase II Unit 5 (Replacement))",cogen_conventional_steam_coal,271,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Siping power station Phase II Unit 5 (Replacement),"国家电投吉电股份四平热电厂, 吉电股份-四平第一热电公司","吉长电力 (Phase II Unit 4, Phase II Unit 5 (Replacement))",cogen_conventional_steam_coal,272,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.5722,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Songhuajiang power station Unit 4,国家电投吉电股份松花江热电,,cogen_conventional_steam_coal,273,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Songhuajiang power station Unit 5,国家电投吉电股份松花江热电,,cogen_conventional_steam_coal,274,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Songhuajiang power station Unit 6,国家电投吉电股份松花江热电,,cogen_conventional_steam_coal,275,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Songhuajiang power station Unit 7,国家电投吉电股份松花江热电,,cogen_conventional_steam_coal,276,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Taolaizhao Public cogen power station Unit 1,陶赖昭公用热电厂,松原市陶赖眧工业园区公用燃煤背压机组热电联产项目,cogen_conventional_steam_coal,277,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,1,45,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Taolaizhao Public cogen power station Unit 2,陶赖昭公用热电厂,松原市陶赖眧工业园区公用燃煤背压机组热电联产项目,cogen_conventional_steam_coal,278,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,1,45,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Yuguang Daling Cogen power station Unit 1,吉林宇光大岭热电,,cogen_conventional_steam_coal,279,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Yuguang Daling Cogen power station Unit 2,吉林宇光大岭热电,,cogen_conventional_steam_coal,280,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,JL_conventional_hydroelectric,,,conventional_hydroelectric,281,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4780,1,4780,4780,0,0,0,0,None,0,1,1,1,1,0,0,,,
JL,JL_hydroelectric_pumped_storage,,,hydroelectric_pumped_storage,282,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,1,2900,23200,0,0,0,0,None,0,0.8,0.8,1,1,0,0,,,
JL,JL_onshore_wind_turbine,,,onshore_wind_turbine,283,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,45000,1,45000,0,0,0,0,0,None,0,1,1,1,1,0,0,,,
JL,JL_solar_photovoltaic,,,solar_photovoltaic,284,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15000,1,15000,0,0,0,0,0,None,0,1,1,1,1,0,0,,,
JL,JL_batteries,,,batteries,285,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2500,1,2500,10000,0,0,0,0,None,0,0.95,0.95,1,1,0,0,,,
LN,Anshan Steel Company No 2 power station Unit 3,鞍钢第二发电厂,,cogen_conventional_steam_coal,286,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,125,0,1.78,117,13.7,12.6179,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Benxi Cogen power station Unit 1,国家电投本溪热电,,cogen_conventional_steam_coal,287,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Benxi Cogen power station Unit 2,国家电投本溪热电,,cogen_conventional_steam_coal,288,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Benxi Steel & Iron power station Unit 10,本钢板材股份发电厂,,conventional_steam_coal,289,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Benxi Steel & Iron power station Unit 11,本钢板材股份发电厂,,conventional_steam_coal,290,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Benxi Steel & Iron power station Unit 12,本钢板材股份发电厂,,conventional_steam_coal,291,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Benxi Steel & Iron power station Unit 9,本钢板材股份发电厂,,conventional_steam_coal,292,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Changxing Island Hengli Petrochemical power station Unit 1,长兴岛恒力石化热电厂,,cogen_conventional_steam_coal,293,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Changxing Island Hengli Petrochemical power station Unit 2,长兴岛恒力石化热电厂,,cogen_conventional_steam_coal,294,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Chaoyang GDP power station Unit 3,国电电力朝阳热电,,cogen_conventional_steam_coal,295,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Chaoyang GDP power station Unit 4,国电电力朝阳热电,,cogen_conventional_steam_coal,296,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Chaoyang Yanshanhu power station Unit 1,国家电投朝阳燕山湖发电厂,Weishanhu Yanshanhu power station,cogen_conventional_steam_coal,297,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Chaoyang Yanshanhu power station Unit 2,国家电投朝阳燕山湖发电厂,Weishanhu Yanshanhu power station,cogen_conventional_steam_coal,298,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,CNPC Fushun Petrochemical power station Unit 11,中石油抚顺石化热电厂,,cogen_conventional_steam_coal,299,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,CNPC Fushun Petrochemical power station Unit 12,中石油抚顺石化热电厂,,cogen_conventional_steam_coal,300,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,CNPC Fushun Petrochemical power station Unit 8,中石油抚顺石化热电厂,,cogen_conventional_steam_coal,301,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,CNPC Fushun Petrochemical power station Unit 9,中石油抚顺石化热电厂,,cogen_conventional_steam_coal,302,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dahua Dagushan power station Unit 2,大化集团大孤山自备热电厂,,cogen_conventional_steam_coal,303,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117,13.7,11.1865,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dahua Dagushan power station Unit 3,大化集团大孤山自备热电厂,,cogen_conventional_steam_coal,304,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,60,0,1.78,117,13.7,11.1865,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian ETDC power station Phase III Unit 5,国电电力大连开发区热电厂,,cogen_conventional_steam_coal,305,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian ETDC power station Phase III Unit 6,国电电力大连开发区热电厂,,cogen_conventional_steam_coal,306,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Ganjingzi power station Unit 1,国家电投大连发电公司甘井子热电厂,,cogen_conventional_steam_coal,307,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Ganjingzi power station Unit 2,国家电投大连发电公司甘井子热电厂,,cogen_conventional_steam_coal,308,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Heung Hoi power station Unit 3,大连热电集团北海热电厂,Dalian Hong Sea power station,cogen_conventional_steam_coal,309,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.6179,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Taishan power station Unit 1,国家电投大连泰山热电厂,,cogen_conventional_steam_coal,310,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Taishan power station Unit 2,国家电投大连泰山热电厂,,cogen_conventional_steam_coal,311,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Xizhongdao power station Unit 1,大连西中岛热电水联产发电站,长兴岛热电水联产,cogen_conventional_steam_coal,312,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Xizhongdao power station Unit 2,大连西中岛热电水联产发电站,长兴岛热电水联产,cogen_conventional_steam_coal,313,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dalian Xizhongdao power station Unit 3,大连西中岛热电水联产发电站,长兴岛热电水联产,cogen_conventional_steam_coal,314,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dandong Jinshan power station Unit 1,华电丹东金山热电厂,,cogen_conventional_steam_coal,315,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dandong Jinshan power station Unit 2,华电丹东金山热电厂,,cogen_conventional_steam_coal,316,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dandong power station Unit 1,华能丹东发电厂,,cogen_conventional_steam_coal,317,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dandong power station Unit 2,华能丹东发电厂,,cogen_conventional_steam_coal,318,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dangtang Shendong power station Unit 1,大唐国际沈东热电厂,大唐国际沈抚连接带热电厂,cogen_conventional_steam_coal,319,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Dangtang Shendong power station Unit 2,大唐国际沈东热电厂,大唐国际沈抚连接带热电厂,cogen_conventional_steam_coal,320,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Diaobingshan power station Unit 1,辽宁能源投资调兵山煤矸石发电厂,,cogen_conventional_steam_coal,321,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Diaobingshan power station Unit 2,辽宁能源投资调兵山煤矸石发电厂,,cogen_conventional_steam_coal,322,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun CPI power station Unit 3,国家电投抚顺发电厂,,cogen_conventional_steam_coal,323,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun CPI power station Unit 4,国家电投抚顺发电厂,,cogen_conventional_steam_coal,324,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun New Hi-Tech District cogen power station Phase II Unit 3,抚顺高新技术产业开发区热电联产工程,,cogen_conventional_steam_coal,325,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun New Hi-Tech District cogen power station Phase II Unit 4,抚顺高新技术产业开发区热电联产工程,,cogen_conventional_steam_coal,326,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun New Hi-Tech District cogen power station Phase I Unit 1,抚顺高新技术产业开发区热电联产工程,,cogen_conventional_steam_coal,327,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun New Hi-Tech District cogen power station Phase I Unit 2,抚顺高新技术产业开发区热电联产工程,,cogen_conventional_steam_coal,328,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1,40,0,1.78,117,13.7,10.326,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun Zhongji power station Unit 1,抚顺矿业中机热电,抚顺热电新建项目（New Fushun Cogen Power Station）,cogen_conventional_steam_coal,329,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,9.5722,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fushun Zhongji power station Unit 2,抚顺矿业中机热电,抚顺热电新建项目（New Fushun Cogen Power Station）,cogen_conventional_steam_coal,330,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,9.5722,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin Coal gasification power station Phase I Unit 1,大唐国际阜新煤制天然气公司动力岛,,conventional_steam_coal,331,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin Coal gasification power station Phase I Unit 2,大唐国际阜新煤制天然气公司动力岛,,conventional_steam_coal,332,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin Jinshan power station Unit 1,华电金山阜新煤矸石发电厂,阜新金山煤矸石热电有限公司煤矸石热电厂,cogen_conventional_steam_coal,333,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin Jinshan power station Unit 2,华电金山阜新煤矸石发电厂,阜新金山煤矸石热电有限公司煤矸石热电厂,cogen_conventional_steam_coal,334,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin Jinshan power station Unit 3,华电金山阜新煤矸石发电厂,阜新金山煤矸石热电有限公司煤矸石热电厂,cogen_conventional_steam_coal,335,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin Jinshan power station Unit 4,华电金山阜新煤矸石发电厂,阜新金山煤矸石热电有限公司煤矸石热电厂,cogen_conventional_steam_coal,336,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin power station Unit 2-4,国家电投阜新发电厂,,cogen_conventional_steam_coal,337,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin power station Unit 2-5,国家电投阜新发电厂,,cogen_conventional_steam_coal,338,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,12.1828,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin power station Unit 3-1,国家电投阜新发电厂,,conventional_steam_coal,339,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin power station Unit 3-2,国家电投阜新发电厂,,conventional_steam_coal,340,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin power station Unit 4-1,国家电投阜新发电厂,,cogen_conventional_steam_coal,341,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Fuxin power station Unit 4-2,国家电投阜新发电厂,,cogen_conventional_steam_coal,342,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Hongyang cogen power station Unit 1,辽宁能源控股集团红阳热电厂,,cogen_conventional_steam_coal,343,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Hongyang cogen power station Unit 2,辽宁能源控股集团红阳热电厂,,cogen_conventional_steam_coal,344,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Dalian power station Phase II Unit 3,华能国际大连发电厂,,cogen_conventional_steam_coal,345,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Dalian power station Phase II Unit 4,华能国际大连发电厂,,cogen_conventional_steam_coal,346,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.3126,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Dalian power station Phase I Unit 1,华能国际大连发电厂,,cogen_conventional_steam_coal,347,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.7477,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
LN,Huaneng Dalian power station Phase I Unit 2,华能国际大连发电厂,,cogen_conventional_steam_coal,348,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,11.7477,LN_Coal,0.6425,1,1,0.6,0.6,8,8,,,
