HL_to_IME,HL_to_JL,IME_to_JL,IME_to_LN,JL_to_LN,IME_to_SD,LN_to_JB
-3980.183377,1364.025714,-1349.377143,6316.24125,2306.60375,3141.449286,2641.912
-4182.543864,1759.68875,-1740.79125,6316.24125,2306.60375,3141.449286,2804.54625
-4182.543864,1759.68875,-1740.79125,6316.24125,2306.60375,3141.449286,2804.54625
-4182.543864,1759.68875,-1740.79125,6367.485714,2325.315714,3141.449286,2804.54625
-3980.183377,1916.135556,-1895.557778,6367.485714,2325.315714,3141.449286,2804.54625
-3980.183377,1916.135556,-1895.557778,6316.24125,2306.60375,3619.94,2804.54625
-3568.268384,1759.68875,-1740.79125,5835.614444,2131.084444,3619.94,2804.54625
-3568.268384,1759.68875,-1740.79125,5835.614444,2131.084444,3619.94,2641.912
-3568.268384,1759.68875,-1740.79125,6316.24125,2306.60375,3619.94,2641.912
-3568.268384,1916.135556,-1895.557778,6316.24125,2306.60375,3619.94,2641.912
-3980.183377,1916.135556,-1895.557778,6316.24125,2306.60375,3141.449286,2804.54625
-3980.183377,1916.135556,-1895.557778,6367.485714,2325.315714,3437.628,2940.588
-4182.543864,1916.135556,-1895.557778,6367.485714,2325.315714,3437.628,2940.588
-4182.543864,1916.135556,-1895.557778,6367.485714,2325.315714,3437.628,2940.588
-4182.543864,1916.135556,-1895.557778,6367.485714,2325.315714,3437.628,2940.588
-4182.543864,1916.135556,-1895.557778,6367.485714,2325.315714,3437.628,2940.588
-4182.543864,1759.68875,-1740.79125,6316.24125,2306.60375,3141.449286,2940.588
-3980.183377,1759.68875,-1740.79125,5835.614444,2131.084444,3141.449286,2940.588
-3980.183377,1364.025714,-1349.377143,5835.614444,2131.084444,3141.449286,2940.588
